"","region","item_name","item_code","unit_name","Otherunit","unit_code","factor","source"
"323","2","CASSAVA TUBERS","201","PIECE LARGE","","9C",0.485000014,"1"
"324","3","CASSAVA TUBERS","201","PIECE LARGE","","9C",0.430000007,"1"
"325","2","CASSAVA TUBERS","201","KILOGRAM","","1",1,"5"
"326","3","CASSAVA TUBERS","201","KILOGRAM","","1",1,"5"
"327","1","CASSAVA FLOUR","202","TINA ","","25",0.261999995,"1"
"328","2","CASSAVA FLOUR","202","TINA ","","25",0.189999998,"1"
"329","3","CASSAVA FLOUR","202","TINA ","","25",0.273999989,"1"
"330","1","CASSAVA FLOUR","202","PAIL","","4",4.336460114,"4"
"331","2","CASSAVA FLOUR","202","PAIL","","4",4.336460114,"4"
"332","3","CASSAVA FLOUR","202","PAIL","","4",4.336460114,"4"
"333","1","CASSAVA FLOUR","202","PAIL SMALL","","4A",2.743999958,"1"
"334","2","CASSAVA FLOUR","202","PAIL SMALL","","4A",2.957499981,"1"
"335","3","CASSAVA FLOUR","202","PAIL SMALL","","4A",3.388499975,"1"
"336","1","CASSAVA FLOUR","202","PAIL MEDIUM","","4B",5.519000053,"1"
"337","2","CASSAVA FLOUR","202","PAIL MEDIUM","","4B",4.460000038,"1"
"338","3","CASSAVA FLOUR","202","PAIL MEDIUM","","4B",5.40500021,"1"
"339","1","CASSAVA FLOUR","202","PAIL LARGE","","4C",8.342000008,"1"
"340","3","CASSAVA FLOUR","202","PAIL LARGE","","4C",11.61750031,"1"
"341","1","CASSAVA FLOUR","202","NO. 10 PLATE ","","6",0.085000001,"1"
"342","2","CASSAVA FLOUR","202","NO. 10 PLATE ","","6",0.085000001,"1"
"343","3","CASSAVA FLOUR","202","No 10 PLATE","","6",0.244900003,"1"
"344","1","CASSAVA FLOUR","202","NO. 12 PLATE ","","7",0.275000006,"1"
"345","2","CASSAVA FLOUR","202","NO. 12 PLATE ","","7",0.159999996,"1"
"346","3","CASSAVA FLOUR","202","No 12 PLATE","","7",0.440499991,"1"
"347","1","CASSAVA FLOUR","202","5L BUCKET (Chigoba)","","86",3.788,"5"
"348","2","CASSAVA FLOUR","202","5L BUCKET (Chigoba)","","86",4.421,"5"
"349","3","CASSAVA FLOUR","202","5L BUCKET (Chigoba)","","86",3.906,"5"
"350","3","CASSAVA FLOUR","202","PIECE","","85",4.58,"5"
"351","1","WHITE SWEET POTATO","203","HEAP","","10",1.105800033,"1"
"352","2","WHITE SWEET POTATO","203","HEAP","","10",1.819214225,"1"
"353","3","WHITE SWEET POTATO","203","HEAP","","10",1.263700008,"1"
"354","1","WHITE SWEET POTATO","203","HEAP SMALL","","10A",0.91050005,"1"
"355","2","WHITE SWEET POTATO","203","HEAP SMALL","","10A",0.94749999,"1"
"356","3","WHITE SWEET POTATO","203","HEAP SMALL","","10A",0.914000034,"1"
"357","1","WHITE SWEET POTATO","203","HEAP MEDIUM","","10B",1.458999991,"1"
"358","2","WHITE SWEET POTATO","203","HEAP MEDIUM","","10B",1.529500008,"1"
"359","3","WHITE SWEET POTATO","203","HEAP MEDIUM","","10B",1.621999979,"1"
"360","1","WHITE SWEET POTATO","203","HEAP LARGE","","10C",2.246000051,"1"
"361","2","WHITE SWEET POTATO","203","HEAP LARGE","","10C",2.351500034,"1"
"362","3","WHITE SWEET POTATO","203","HEAP LARGE","","10C",2.63499999,"1"
"363","1","WHITE SWEET POTATO","203","OTHER (SPECIFY)","PAIL (SMALL)","87",7.849999905,"2"
"364","1","WHITE SWEET POTATO","203","OTHER (SPECIFY)","PAIL (MEDIUM)","89",7.849999905,"2"
"365","1","WHITE SWEET POTATO","203","OTHER (SPECIFY)","HALF PAIL","4G",3.924999952,"2"
"366","1","WHITE SWEET POTATO","203","OTHER (SPECIFY)","PAIL","92",7.849999905,"1"
"367","1","WHITE SWEET POTATO","203","OTHER (SPECIFY)","5L BUCKET","86",7.849999905,"2"
"368","1","WHITE SWEET POTATO","203","OTHER (SPECIFY)","PAIL (LARGE)","88",16.30999947,"1"
"369","2","WHITE SWEET POTATO","203","OTHER (SPECIFY)","GABA PAIL","4F",7.849999905,"2"
"370","2","WHITE SWEET POTATO","203","OTHER (SPECIFY)","PAIL","92",7.849999905,"1"
"371","3","WHITE SWEET POTATO","203","OTHER (SPECIFY)","PAIL (SMALL)","87",7.849999905,"2"
"372","3","WHITE SWEET POTATO","203","OTHER (SPECIFY)","PAIL (LARGE)","88",16.30999947,"1"
"373","3","WHITE SWEET POTATO","203","OTHER (SPECIFY)","5L BUCKET","86",7.849999905,"2"
"374","1","WHITE SWEET POTATO","203","PAIL","","4",4.793000221,"2"
"375","2","WHITE SWEET POTATO","203","PAIL","","4",4.793000221,"2"
"376","3","WHITE SWEET POTATO","203","PAIL","","4",4.793000221,"2"
"377","1","WHITE SWEET POTATO","203","PAIL MEDIUM","","4B",11.54800034,"4"
"378","2","WHITE SWEET POTATO","203","PAIL MEDIUM","","4B",11.54800034,"4"
"379","3","WHITE SWEET POTATO","203","PAIL MEDIUM","","4B",11.54800034,"4"
"380","1","WHITE SWEET POTATO","203","PIECE","","9",0.146500006,"1"
"381","2","WHITE SWEET POTATO","203","PIECE","","9",0.100374997,"1"
"382","3","WHITE SWEET POTATO","203","PIECE","","9",0.192625001,"1"
"383","1","WHITE SWEET POTATO","203","PIECE SMALL","","9A",0.164000005,"1"
"384","2","WHITE SWEET POTATO","203","PIECE SMALL","","9A",0.188999996,"1"
"385","3","WHITE SWEET POTATO","203","PIECE SMALL","","9A",0.136000007,"1"
"386","1","WHITE SWEET POTATO","203","PIECE MEDIUM","","9B",0.275999993,"1"
"387","2","WHITE SWEET POTATO","203","PIECE MEDIUM","","9B",0.360000014,"1"
"388","3","WHITE SWEET POTATO","203","PIECE MEDIUM","","9B",0.275999993,"1"
"389","1","WHITE SWEET POTATO","203","PIECE LARGE","","9C",0.467000008,"1"
"390","2","WHITE SWEET POTATO","203","PIECE LARGE","","9C",0.648749948,"1"
"391","3","WHITE SWEET POTATO","203","PIECE LARGE","","9C",0.490999997,"1"
"392","1","ORANGE SWEET POTATO","204","HEAP","","10",1.162875056,"1"
"393","2","ORANGE SWEET POTATO","204","HEAP","","10",1.991583347,"1"
"394","3","ORANGE SWEET POTATO","204","HEAP","","10",1.113999963,"1"
"395","1","ORANGE SWEET POTATO","204","HEAP SMALL","","10A",0.930999994,"1"
"396","2","ORANGE SWEET POTATO","204","HEAP SMALL","","10A",0.975000024,"1"
"397","3","ORANGE SWEET POTATO","204","HEAP SMALL","","10A",0.912,"1"
"398","1","ORANGE SWEET POTATO","204","HEAP MEDIUM","","10B",1.534000039,"1"
"399","2","ORANGE SWEET POTATO","204","HEAP MEDIUM","","10B",1.526499987,"1"
"400","3","ORANGE SWEET POTATO","204","HEAP MEDIUM","","10B",1.496000051,"1"
"401","1","ORANGE SWEET POTATO","204","HEAP LARGE","","10C",2.31099987,"1"
"402","2","ORANGE SWEET POTATO","204","HEAP LARGE","","10C",2.184999943,"1"
"403","3","ORANGE SWEET POTATO","204","HEAP LARGE","","10C",2.319999933,"1"
"404","2","ORANGE SWEET POTATO","204","OTHER (SPECIFY)","5L BUCKET","86",7.849999905,"2"
"405","3","ORANGE SWEET POTATO","204","OTHER (SPECIFY)","5L BUCKET","86",7.849999905,"2"
"406","1","ORANGE SWEET POTATO","204","PAIL","","4",6.109399796,"4"
"407","2","ORANGE SWEET POTATO","204","PAIL","","4",6.109399796,"4"
"408","3","ORANGE SWEET POTATO","204","PAIL","","4",6.109399796,"4"
"409","1","ORANGE SWEET POTATO","204","PIECE","","9",0.098799996,"1"
"410","2","ORANGE SWEET POTATO","204","PIECE","","9",0.070124999,"1"
"411","3","ORANGE SWEET POTATO","204","PIECE","","9",0.213499993,"1"
"412","1","ORANGE SWEET POTATO","204","PIECE SMALL","","9A",0.129999995,"1"
"413","2","ORANGE SWEET POTATO","204","PIECE SMALL","","9A",0.150000006,"1"
"414","3","ORANGE SWEET POTATO","204","PIECE SMALL","","9A",0.165000007,"1"
"415","1","ORANGE SWEET POTATO","204","PIECE MEDIUM","","9B",0.225999996,"1"
"416","2","ORANGE SWEET POTATO","204","PIECE MEDIUM","","9B",0.284999996,"1"
"417","3","ORANGE SWEET POTATO","204","PIECE MEDIUM","","9B",0.300000012,"1"
"418","1","ORANGE SWEET POTATO","204","PIECE LARGE","","9C",0.386999995,"1"
"419","2","ORANGE SWEET POTATO","204","PIECE LARGE","","9C",0.555000007,"1"
"420","3","ORANGE SWEET POTATO","204","PIECE LARGE","","9C",0.455000013,"1"
"421","2","ORANGE SWEET POTATO","204","KILOGRAM","","1",1,"5"
"422","3","ORANGE SWEET POTATO","204","KILOGRAM","","1",1,"5"
"423","1","IRISH POTATO","205","HEAP","","10",1.103829265,"1"
"424","2","IRISH POTATO","205","HEAP","","10",0.520482123,"1"
"425","3","IRISH POTATO","205","HEAP","","10",0.594272733,"1"
"426","1","IRISH POTATO","205","HEAP SMALL","","10A",0.412999988,"1"
"427","2","IRISH POTATO","205","HEAP SMALL","","10A",0.366999984,"1"
"428","3","IRISH POTATO","205","HEAP SMALL","","10A",0.314500004,"1"
"429","1","IRISH POTATO","205","HEAP MEDIUM","","10B",0.698500037,"1"
"430","2","IRISH POTATO","205","HEAP MEDIUM","","10B",0.648000002,"1"
"431","3","IRISH POTATO","205","HEAP MEDIUM","","10B",0.522000015,"1"
"432","1","IRISH POTATO","205","HEAP LARGE","","10C",1.167999983,"1"
"433","2","IRISH POTATO","205","HEAP LARGE","","10C",1.075000048,"1"
"434","3","IRISH POTATO","205","HEAP LARGE","","10C",1.027999997,"1"
"435","2","IRISH POTATO","205","OTHER (SPECIFY)","BASIN","97",4.179999828,"4"
"436","3","IRISH POTATO","205","OTHER (SPECIFY)","PIECE","85",0.129999995,"1"
"437","3","IRISH POTATO","205","OTHER (SPECIFY)","BASIN","97",4.179999828,"4"
"438","1","IRISH POTATO","205","5 LITRE BUCKET (CHIGOBA) ","","26",5.328000069,"1"
"439","2","IRISH POTATO","205","5 LITRE BUCKET (CHIGOBA) ","","26",5.259500027,"1"
"440","3","IRISH POTATO","205","5 LITRE BUCKET (CHIGOBA) ","","26",5.187999725,"1"
"441","1","IRISH POTATO","205","PAIL","","4",5.170400143,"1"
"442","2","IRISH POTATO","205","PAIL","","4",5.502428532,"1"
"443","3","IRISH POTATO","205","PAIL","","4",4.850800037,"1"
"444","1","IRISH POTATO","205","PAIL SMALL","","4A",3.005666733,"1"
"445","2","IRISH POTATO","205","PAIL SMALL","","4A",3.231714249,"1"
"446","3","IRISH POTATO","205","PAIL SMALL","","4A",4.494666576,"1"
"447","1","IRISH POTATO","205","PAIL MEDIUM","","4B",9.311429024,"1"
"448","2","IRISH POTATO","205","PAIL MEDIUM","","4B",8.244700432,"1"
"449","3","IRISH POTATO","205","PAIL MEDIUM","","4B",6.708749771,"1"
"450","1","IRISH POTATO","205","PAIL LARGE","","4C",18.02449989,"1"
"451","2","IRISH POTATO","205","PAIL LARGE","","4C",19.61999893,"1"
"452","3","IRISH POTATO","205","PAIL LARGE","","4C",17.36249924,"1"
"453","1","IRISH POTATO","205","PIECE SMALL","","9A",0.030000001,"1"
"454","2","IRISH POTATO","205","PIECE SMALL","","9A",0.045000002,"1"
"455","3","IRISH POTATO","205","PIECE SMALL","","9A",0.039999999,"1"
"456","1","IRISH POTATO","205","PIECE MEDIUM","","9B",0.0625,"1"
"457","2","IRISH POTATO","205","PIECE MEDIUM","","9B",0.085000001,"1"
"458","3","IRISH POTATO","205","PIECE MEDIUM","","9B",0.075999998,"1"
"459","1","IRISH POTATO","205","PIECE LARGE","","9C",0.055,"1"
"460","2","IRISH POTATO","205","PIECE LARGE","","9C",0.131500006,"1"
"461","3","IRISH POTATO","205","PIECE LARGE","","9C",0.119999997,"1"
"462","1","POTATO CRISPS","206","SATCHET/TUBE","","22",0.052576922,"1"
"463","2","POTATO CRISPS","206","SATCHET/TUBE","","22",0.113800004,"1"
"464","3","POTATO CRISPS","206","SATCHET/TUBE","","22",0.047250003,"1"
"465","1","POTATO CRISPS","206","SATCHET/TUBE (25G)","","41",0.025,"1"
"466","2","POTATO CRISPS","206","SATCHET/TUBE 25G","","41",0.025,"1"
"467","3","POTATO CRISPS","206","SATCHET/TUBE 25G","","41",0.032499999,"1"
"468","2","POTATO CRISPS","206","SATCHET/TUBE 50G","","42",0.0425,"1"
"469","3","POTATO CRISPS","206","SATCHET/TUBE 50G","","42",0.039999999,"1"
"470","1","POTATO CRISPS","206","SATCHET/TUBE 100G","","43",0.100000001,"3"
"471","2","POTATO CRISPS","206","SATCHET/TUBE 100G","","43",0.100000001,"3"
"472","3","POTATO CRISPS","206","SATCHET/TUBE 100G","","43",0.100000001,"3"
"473","1","POTATO CRISPS","206","PACKET (25g)","","70",0.025,"2"
"474","2","POTATO CRISPS","206","PACKET 25G ","","70",0.0275,"1"
"475","3","POTATO CRISPS","206","PACKET 25G ","","70",0.025,"2"
"476","1","POTATO CRISPS","206","PIECE","","9",0.056307692,"4"
"477","2","POTATO CRISPS","206","PIECE","","9",0.056307692,"4"
"478","3","POTATO CRISPS","206","PIECE","","9",0.056307692,"4"
"479","1","PLANTAIN, COOKING BANANA","207","HEAP","","10",1.671347976,"4"
"480","2","PLANTAIN, COOKING BANANA","207","HEAP","","10",1.671347976,"4"
"481","3","PLANTAIN, COOKING BANANA","207","HEAP","","10",1.671347976,"4"
"482","1","PLANTAIN, COOKING BANANA","207","PAIL","","4",2.019999981,"4"
"483","2","PLANTAIN, COOKING BANANA","207","PAIL","","4",2.019999981,"4"
"484","3","PLANTAIN, COOKING BANANA","207","PAIL","","4",2.019999981,"4"
"485","1","PLANTAIN, COOKING BANANA","207","CLUSTER SMALL","","44A",0.970000029,"1"
"486","2","PLANTAIN, COOKING BANANA","207","CLUSTER SMALL","","44A",0.980000019,"1"
"487","3","PLANTAIN, COOKING BANANA","207","CLUSTER SMALL","","44A",0.870000005,"1"
"488","1","PLANTAIN, COOKING BANANA","207","CLUSTER MEDIUM","","44B",1.559999943,"1"
"489","2","PLANTAIN, COOKING BANANA","207","CLUSTER MEDIUM","","44B",1.450000048,"1"
"490","3","PLANTAIN, COOKING BANANA","207","CLUSTER MEDIUM","","44B",1.284000039,"1"
"491","1","PLANTAIN, COOKING BANANA","207","CLUSTER LARGE","","44C",2.152999878,"1"
"492","2","PLANTAIN, COOKING BANANA","207","CLUSTER LARGE","","44C",2.407500029,"1"
"493","3","PLANTAIN, COOKING BANANA","207","CLUSTER LARGE","","44C",1.531000018,"1"
"494","1","PLANTAIN, COOKING BANANA","207","BUNCH","","8",2.085900068,"4"
"495","2","PLANTAIN, COOKING BANANA","207","BUNCH","","8",2.085900068,"4"
"496","3","PLANTAIN, COOKING BANANA","207","BUNCH","","8",2.085900068,"4"
"497","1","PLANTAIN, COOKING BANANA","207","BUNCH SMALL","","8A",8.699999809,"1"
"498","2","PLANTAIN, COOKING BANANA","207","BUNCH SMALL","","8A",7.767499924,"1"
"499","3","PLANTAIN, COOKING BANANA","207","BUNCH SMALL","","8A",1.35650003,"1"
"500","1","PLANTAIN, COOKING BANANA","207","BUNCH MEDIUM","","8B",16,"1"
"501","2","PLANTAIN, COOKING BANANA","207","BUNCH MEDIUM","","8B",12.72999954,"1"
"502","3","PLANTAIN, COOKING BANANA","207","BUNCH MEDIUM","","8B",3.736000061,"1"
"503","1","PLANTAIN, COOKING BANANA","207","BUNCH LARGE","","8C",22.10000038,"1"
"504","2","PLANTAIN, COOKING BANANA","207","BUNCH LARGE","","8C",16.6704998,"1"
"505","3","PLANTAIN, COOKING BANANA","207","BUNCH LARGE","","8C",9.420999527,"1"
"506","1","PLANTAIN, COOKING BANANA","207","PIECE ","","9",0.167999998,"1"
"507","2","PLANTAIN, COOKING BANANA","207","PIECE ","","9",0.147500008,"1"
"508","3","PLANTAIN, COOKING BANANA","207","PIECE","","9",0.258469999,"1"
"509","1","COCOYAM (MASIMBI)","208","HEAP ","","10",1.231999993,"1"
"510","2","COCOYAM (MASIMBI)","208","HEAP ","","10",0.912500024,"1"
"511","3","COCOYAM (MASIMBI)","208","HEAP ","","10",0.875999987,"1"
"512","1","COCOYAM (MASIMBI)","208","PIECE ","","9",0.790000021,"1"
"513","2","COCOYAM (MASIMBI)","208","PIECE ","","9",0.215000004,"1"
"514","3","COCOYAM (MASIMBI)","208","PIECE ","","9",0.209999993,"1"
"515","1","BEAN, WHITE","301","HEAP ","","10",0.333999991,"1"
"516","2","BEAN, WHITE","301","HEAP ","","10",0.125,"1"
"517","3","BEAN, WHITE","301","HEAP ","","10",0.243250012,"1"
"518","2","BEAN, WHITE","301","OTHER (SPECIFY)","CUP","84",0.560000002,"1"
"519","3","BEAN, WHITE","301","OTHER (SPECIFY)","CUP","84",0.560000002,"1"
"520","1","BEAN, WHITE","301","TINA","","25",0.25999999,"4"
"521","2","BEAN, WHITE","301","TINA","","25",0.25999999,"4"
"522","3","BEAN, WHITE","301","TINA","","25",0.25999999,"4"
"523","1","BEAN, WHITE","301","TINA FLAT","","25A",0.216000006,"1"
"524","2","BEAN, WHITE","301","TINA FLAT","","25A",0.216250002,"1"
"525","3","BEAN, WHITE","301","TINA FLAT","","25A",0.224000007,"1"
"526","1","BEAN, WHITE","301","TINA HEAPED","","25B",0.319999993,"1"
"527","2","BEAN, WHITE","301","TINA HEAPED","","25B",0.30250001,"1"
"528","3","BEAN, WHITE","301","TINA HEAPED","","25B",0.31400001,"1"
"529","1","BEAN, WHITE","301","BASIN  SMALL","","27A",3.766000032,"1"
"530","2","BEAN, WHITE","301","BASIN  SMALL","","27A",3.747499943,"1"
"531","3","BEAN, WHITE","301","BASIN  SMALL","","27A",4.110000134,"1"
"532","1","BEAN, WHITE","301","PAIL","","4",5.117156506,"4"
"533","2","BEAN, WHITE","301","PAIL","","4",5.117156506,"4"
"534","3","BEAN, WHITE","301","PAIL","","4",5.117156506,"4"
"535","1","BEAN, WHITE","301","PAIL SMALL","","4A",4.327000141,"1"
"536","2","BEAN, WHITE","301","PAIL SMALL","","4A",4.994999886,"1"
"537","3","BEAN, WHITE","301","PAIL SMALL","","4A",5.622000217,"1"
"538","1","BEAN, WHITE","301","No 10 PLATE","","6",0.24165152,"1"
"539","2","BEAN, WHITE","301","No 10 PLATE","","6",0.186466664,"1"
"540","3","BEAN, WHITE","301","No 10 PLATE","","6",0.164000005,"1"
"541","1","BEAN, WHITE","301","NO. 10 PLATE FLAT","","6A",0.072499998,"1"
"542","2","BEAN, WHITE","301","NO. 10 PLATE FLAT","","6A",0.077500001,"1"
"543","3","BEAN, WHITE","301","NO. 10 PLATE FLAT","","6A",0.069499999,"1"
"544","1","BEAN, WHITE","301","NO. 10 PLATE HEAPED","","6B",0.129999995,"1"
"545","2","BEAN, WHITE","301","NO. 10 PLATE HEAPED","","6B",0.125,"1"
"546","3","BEAN, WHITE","301","NO. 10 PLATE HEAPED","","6B",0.114999995,"1"
"547","1","BEAN, WHITE","301","No 12 PLATE","","7",0.385612488,"1"
"548","2","BEAN, WHITE","301","NO. 12 PLATE ","","7",0.220960006,"1"
"549","3","BEAN, WHITE","301","NO. 12 PLATE ","","7",0.291507691,"1"
"550","1","BEAN, WHITE","301","NO. 12 PLATE FLAT","","7A",0.171250001,"1"
"551","2","BEAN, WHITE","301","NO. 12 PLATE FLAT","","7A",0.172000006,"1"
"552","3","BEAN, WHITE","301","NO. 12 PLATE FLAT","","7A",0.199000001,"1"
"553","1","BEAN, WHITE","301","NO. 12 PLATE HEAPED","","7B",0.228750005,"1"
"554","2","BEAN, WHITE","301","NO. 12 PLATE HEAPED","","7B",0.270000011,"1"
"555","3","BEAN, WHITE","301","NO. 12 PLATE HEAPED","","7B",0.280000001,"1"
"556","1","BEAN, BROWN","302","HEAP ","","10",0.321999997,"1"
"557","2","BEAN, BROWN","302","HEAP ","","10",0.115000002,"1"
"558","3","BEAN, BROWN","302","HEAP ","","10",0.187999994,"1"
"559","1","BEAN, BROWN","302","OTHER (SPECIFY)","CUP","84",0.519999981,"4"
"560","1","BEAN, BROWN","302","OTHER (SPECIFY)","5L BUCKET","86",5.369999886,"1"
"561","2","BEAN, BROWN","302","OTHER (SPECIFY)","BASIN","97",4.136000156,"1"
"562","2","BEAN, BROWN","302","OTHER (SPECIFY)","CUP","84",0.519999981,"4"
"563","3","BEAN, BROWN","302","OTHER (SPECIFY)","CUP","84",0.519999981,"4"
"564","3","BEAN, BROWN","302","OTHER (SPECIFY)","5L BUCKET","86",5.369999886,"1"
"565","1","BEAN, BROWN","302","TINA","","25",0.253250003,"4"
"566","2","BEAN, BROWN","302","TINA","","25",0.253250003,"4"
"567","3","BEAN, BROWN","302","TINA","","25",0.253250003,"4"
"568","1","BEAN, BROWN","302","TINA FLAT","","25A",0.214000002,"1"
"569","2","BEAN, BROWN","302","TINA FLAT","","25A",0.209999993,"1"
"570","3","BEAN, BROWN","302","TINA FLAT","","25A",0.214000002,"1"
"571","1","BEAN, BROWN","302","TINA HEAPED","","25B",0.317999989,"1"
"572","2","BEAN, BROWN","302","TINA HEAPED","","25B",0.292499989,"1"
"573","3","BEAN, BROWN","302","TINA HEAPED","","25B",0.300000012,"1"
"574","1","BEAN, BROWN","302","BASIN  SMALL","","27A",4.136000156,"1"
"575","2","BEAN, BROWN","302","BASIN  SMALL","","27A",3.880000114,"1"
"576","3","BEAN, BROWN","302","BASIN  SMALL","","27A",4.302000046,"1"
"577","1","BEAN, BROWN","302","PAIL","","4",5.117156506,"4"
"578","2","BEAN, BROWN","302","PAIL","","4",5.117156506,"4"
"579","3","BEAN, BROWN","302","PAIL","","4",5.117156506,"4"
"580","1","BEAN, BROWN","302","PAIL SMALL","","4A",4.361999989,"1"
"581","2","BEAN, BROWN","302","PAIL SMALL","","4A",5.099999905,"1"
"582","3","BEAN, BROWN","302","PAIL SMALL","","4A",5.269999981,"1"
"583","1","BEAN, BROWN","302","No 10 PLATE","","6",0.14507702,"4"
"584","2","BEAN, BROWN","302","No 10 PLATE","","6",0.14507702,"4"
"585","3","BEAN, BROWN","302","No 10 PLATE","","6",0.14507702,"4"
"586","1","BEAN, BROWN","302","NO. 10 PLATE FLAT","","6A",0.072499998,"1"
"587","2","BEAN, BROWN","302","NO. 10 PLATE FLAT","","6A",0.075000003,"1"
"588","3","BEAN, BROWN","302","NO. 10 PLATE FLAT","","6A",0.082000002,"1"
"589","1","BEAN, BROWN","302","NO. 10 PLATE HEAPED","","6B",0.085000001,"1"
"590","2","BEAN, BROWN","302","NO. 10 PLATE HEAPED","","6B",0.122250006,"1"
"591","3","BEAN, BROWN","302","NO. 10 PLATE HEAPED","","6B",0.128000006,"1"
"592","1","BEAN, BROWN","302","No 12 PLATE","","7",0.352986097,"1"
"593","2","BEAN, BROWN","302","NO. 12 PLATE ","","7",0.230599999,"1"
"594","3","BEAN, BROWN","302","NO. 12 PLATE ","","7",0.282480001,"1"
"595","1","BEAN, BROWN","302","NO. 12 PLATE FLAT","","7A",0.148750007,"1"
"596","2","BEAN, BROWN","302","NO. 12 PLATE FLAT","","7A",0.171250001,"1"
"597","3","BEAN, BROWN","302","NO. 12 PLATE FLAT","","7A",0.193000004,"1"
"598","1","BEAN, BROWN","302","NO. 12 PLATE HEAPED","","7B",0.222499996,"1"
"599","2","BEAN, BROWN","302","NO. 12 PLATE HEAPED","","7B",0.262499988,"1"
"600","3","BEAN, BROWN","302","NO. 12 PLATE HEAPED","","7B",0.30399999,"1"
"601","1","PIGEONPEA (NANDOLO), FRESH","303","HEAP ","","10",0.368000001,"1"
"602","2","PIGEONPEA (NANDOLO), FRESH","303","HEAP ","","10",0.147500008,"1"
"603","3","PIGEONPEA (NANDOLO), FRESH","303","HEAP ","","10",0.360000014,"1"
"604","3","PIGEON PEA (NANDOLO)","303","OTHER (SPECIFY)","CUP","84",0.5,"1"
"605","3","PIGEON PEA (NANDOLO)","303","OTHER (SPECIFY)","PAIL (SMALL)","87",5.230000019,"1"
"606","1","PIGEON PEA (NANDOLO)","303","TINA","","25",0.270000011,"4"
"607","2","PIGEON PEA (NANDOLO)","303","TINA","","25",0.270000011,"4"
"608","3","PIGEON PEA (NANDOLO)","303","TINA","","25",0.270000011,"4"
"609","1","PIGEONPEA (NANDOLO), FRESH","303","TINA FLAT","","25A",0.20449999,"1"
"610","2","PIGEONPEA (NANDOLO), FRESH","303","TINA FLAT","","25A",0.211999997,"1"
"611","3","PIGEONPEA (NANDOLO), FRESH","303","TINA FLAT","","25A",0.209999993,"1"
"612","1","PIGEONPEA (NANDOLO), FRESH","303","TINA HEAPED","","25B",0.305999994,"1"
"613","2","PIGEONPEA (NANDOLO), FRESH","303","TINA HEAPED","","25B",0.284999996,"1"
"614","3","PIGEONPEA (NANDOLO), FRESH","303","TINA HEAPED","","25B",0.296000004,"1"
"615","1","PIGEONPEA (NANDOLO), FRESH","303","BASIN  SMALL","","27A",3.438000202,"1"
"616","2","PIGEONPEA (NANDOLO), FRESH","303","BASIN  SMALL","","27A",3.75,"1"
"617","3","PIGEONPEA (NANDOLO), FRESH","303","BASIN  SMALL","","27A",1.749000072,"1"
"618","1","PIGEONPEA (NANDOLO)","303","BASIN SMALL HEAPED","","27E",3,"5"
"619","2","PIGEONPEA (NANDOLO)","303","BASIN SMALL HEAPED","","27E",2.66,"5"
"620","3","PIGEONPEA (NANDOLO)","303","BASIN SMALL HEAPED","","27E",2.855,"5"
"621","1","PIGEONPEA (NANDOLO), FRESH","303","PAIL","","4",5.087529182,"4"
"622","2","PIGEONPEA (NANDOLO), FRESH","303","PAIL","","4",5.087529182,"4"
"623","3","PIGEONPEA (NANDOLO), FRESH","303","PAIL","","4",5.087529182,"4"
"624","1","PIGEONPEA (NANDOLO), FRESH","303","No 10 PLATE","","6",0.130163372,"4"
"625","2","PIGEONPEA (NANDOLO), FRESH","303","No 10 PLATE","","6",0.130163372,"4"
"626","3","PIGEONPEA (NANDOLO), FRESH","303","No 10 PLATE","","6",0.130163372,"4"
"627","1","PIGEONPEA (NANDOLO), FRESH","303","NO. 10 PLATE FLAT","","6A",0.075000003,"1"
"628","2","PIGEONPEA (NANDOLO), FRESH","303","NO. 10 PLATE FLAT","","6A",0.075000003,"1"
"629","3","PIGEONPEA (NANDOLO), FRESH","303","No 10 PLATE FLAT","","6A",0.166079998,"1"
"630","1","PIGEONPEA (NANDOLO), FRESH","303","NO. 10 PLATE HEAPED","","6B",0.125,"1"
"631","2","PIGEONPEA (NANDOLO), FRESH","303","NO. 10 PLATE HEAPED","","6B",0.1175,"1"
"632","3","PIGEONPEA (NANDOLO), FRESH","303","No 10 PLATE HEAPED","","6B",0.21965,"1"
"633","1","PIGEONPEA (NANDOLO), FRESH","303","No 12 PLATE","","7",0.292966664,"1"
"634","2","PIGEONPEA (NANDOLO), FRESH","303","No 12 PLATE","","7",0.347714275,"1"
"635","3","PIGEONPEA (NANDOLO), FRESH","303","NO. 12 PLATE ","","7",0.282888889,"1"
"636","1","PIGEONPEA (NANDOLO), FRESH","303","NO. 12 PLATE FLAT","","7A",0.140000001,"1"
"637","2","PIGEONPEA (NANDOLO), FRESH","303","NO. 12 PLATE FLAT","","7A",0.111000001,"1"
"638","3","PIGEONPEA (NANDOLO), FRESH","303","No 12 PLATE FLAT","","7A",7.159999847,"1"
"639","1","PIGEONPEA (NANDOLO), FRESH","303","NO. 12 PLATE HEAPED","","7B",0.215000004,"1"
"640","2","PIGEONPEA (NANDOLO), FRESH","303","NO. 12 PLATE HEAPED","","7B",0.159999996,"1"
"641","3","PIGEONPEA (NANDOLO), FRESH","303","No 12 PLATE HEAPED","","7B",0.500999987,"1"
"642","1","GROUND NUT (NUTS)","304","HEAP","","10",0.241062507,"1"
